latitude,longitude,date,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,rainfall_intensity_mm_hr,rainfall_forecast_24h,rainfall_forecast_48h,elevation,slope,aspect,curvature,ruggedness_tri,twi,drainage_distance_km,soil,geology,NDVI,land_use,seismic_pga,fault_distance_km,soil_moisture_baseline,soil_moisture_index,soil_moisture_satellite,insar_deformation_mm_yr,insolation_proxy,freeze_thaw_index,root_cohesion_proxy,road_distance,historical_landslide_density,distance_to_nearest_landslide_m,glacial_lake_distance_km,population_density,exposure_index,label
27.6850625,88.0732375,2024-08-09,36.01008723561962,45.78780273358443,107.53430718211803,190.16248724444404,502.234918013732,8.001455551558022,39.929587017481005,36.13770215961764,2804.6820253510955,16.08354064540824,18.5458354752804,0.019333156554736105,152.8926774832875,9.739700317382812,0.0,2.0,1.0,0.6726457476615906,1.0,0.3852637708187103,0.8631298308810134,0.417661190032959,0.46889471645232406,0.4964049458503723,4.672683238983154,0.19168862856638622,0.08966545531219325,0.6690582990646363,8772.368733156256,3,0.0,65.13659385078974,4.590622425079346,0.03421144912189224,1
27.5438125,88.4638375,2022-05-03,5.084712861665552,17.227199710853085,26.65773001291379,48.1488045491479,120.38944070031036,1.6146865448766785,1.902450455211773,2.072874657266988,2533.7431908680946,19.33731791032098,350.2719470890031,-0.013804706635486122,78.3020777440909,6.652836322784424,1.1538317203521729,2.0,3.0,0.7732166647911072,1.0,0.28210094571113586,19.149963216524537,0.6069538593292236,0.406275109329215,0.33477044105529785,8.037384033203125,0.2184538739162174,0.0383883728998889,0.709286665916443,7649.0619223867825,3,0.0,23.90603376198879,4.571860313415527,0.0381810473276869,1
27.6426875,88.7963125,2018-07-10,11.020361215761863,51.43123364529657,203.3759349201252,385.9267477519042,699.2125948306165,1.810100140941392,0.5808811577879308,15.451202268884789,4464.748999539344,21.775300865734046,171.2134370843188,0.001111560890567677,79.09778900044219,6.523270606994629,0.8158822059631348,4.0,3.0,0.04182955250144005,1.0,0.262825071811676,13.81088609518463,0.2885177433490753,0.48230018687358744,0.2281302660703659,6.148935794830322,0.7390138455762176,0.9614256615462551,0.41673182100057604,7094.648058229968,1,0.0,27.768511790466857,4.458988189697266,0.04045178930345845,1
27.4647125,88.4963875,2021-08-11,35.821542567324094,74.28667744768947,289.14508045659096,381.84159545724384,691.7328808938757,13.645064073181967,22.512381535552155,37.05914307667481,2444.716623125701,17.58965003561781,88.85169020070964,0.004933069005127581,216.97082507770904,8.546208381652832,0.8600153923034668,2.0,3.0,0.754533588886261,1.0,0.24401243031024933,28.4053371412871,0.6889979243278503,0.7191369261599008,0.39309999346733093,6.392293453216553,0.44043044466398273,0.028815269612474846,0.7018134355545045,2434.343061565986,2,0.0,17.1781670857333,6.134350776672363,0.09230084568265061,1
27.2952125,88.84281250000001,2024-09-05,12.599119417530346,55.81161037895015,106.99227421968297,204.64064762358777,513.7064682440039,4.968189331223084,18.743363713750114,54.964559307639874,3173.5248229899785,22.50580644846638,220.90480901653655,-0.002556800891988626,79.8691802435282,7.179892063140869,0.8158822059631348,3.0,1.0,0.6215867400169373,1.0,0.23924079537391663,46.924346163418754,0.45771053433418274,0.49821764796953827,0.6813087463378906,4.739063262939453,0.6890141441020046,0.25194784681694915,0.6486346960067749,658.6982214776173,1,0.0,22.636257287163136,4.8228068351745605,0.1845932430428057,1
27.0466125,88.0383625,2020-07-06,19.957234065757127,43.481712943797085,139.52384195120692,199.80294109023242,488.5961297708137,6.506872439157588,15.503882872714073,44.8105438928096,3039.2908858084347,34.70006081700746,176.62585712628493,0.004418400635948675,141.84583737605442,5.973199367523193,0.2719607353210449,3.0,4.0,0.5411433577537537,1.0,0.22808629274368286,26.236678044973534,0.5618187189102173,0.5490958787865091,0.19445763528347015,10.213123321533203,0.8851228539903703,0.17716166835319624,0.6164573431015015,3729.0582272511488,1,0.0,17.940360550928794,5.553186893463135,0.06784514898806296,1
27.8093625,88.70098750000001,2023-10-12,2.323070180806171,7.147800977778141,19.09158010374685,136.23960315514867,502.9633737312083,0.7778805875681031,3.611662455374722,6.1484720493535265,3337.743654978547,5.799771796249395,205.20159745433136,-0.010082351597045347,248.66807278739822,7.892642498016357,0.608122706413269,3.0,5.0,0.6494417190551758,1.0,0.2672070562839508,14.738009603860831,0.43551090359687805,0.4799406763895202,0.24544566869735718,7.237287521362305,0.5406457041049664,0.36798883004397287,0.6597766876220703,1926.195481338354,1,0.0,43.191011932937606,4.3051371574401855,0.10576942550346548,1
27.3940875,88.23366250000001,2019-05-04,4.256882914970117,6.284052975591182,18.847994485030796,48.574625015409794,136.89271854107596,0.7763540969783586,12.696669685813681,12.100221368014957,2256.5400610063334,16.673758021584593,179.73063609537735,-0.01087655176561398,91.05630266415898,6.811247825622559,0.8600153923034668,2.0,4.0,0.790784478187561,1.0,0.2846387028694153,9.5044088017687,0.4946310818195343,0.34649656112691185,0.7425208687782288,7.255897521972656,0.6852612152602375,0.015598386728079797,0.7163137912750245,11372.721519638879,1,0.0,32.453571429435165,5.806118965148926,0.028889617476671164,1
27.3404125,88.3592125,2018-07-10,17.01840373398702,47.44519493230985,200.0572034033857,384.9487156230701,680.9184117999672,7.50542295449453,0.8492560692287906,26.19340207427616,2774.5344845684626,14.648434950729735,335.75827271190155,0.0015474942747154858,129.81474066125668,6.94742488861084,0.608122706413269,2.0,3.0,0.6796844601631165,1.0,0.2507081627845764,20.288438441946926,0.43760091066360474,0.5633085904040056,0.2723443806171417,5.629077911376953,0.18480505430389563,0.0817939617166882,0.6718737840652467,751.5426183780121,1,0.0,29.54178144163022,5.533293724060059,0.17566666667650305,1
27.7980625,88.2197125,2020-07-07,14.372389671258773,46.632394752722334,134.7350788992325,204.23833008397065,529.6283181414393,3.8624469442413445,34.38075758527999,49.225332505308444,2394.514382707255,23.259744339635212,283.5868142199328,-0.001196603875747599,128.59077627361245,7.143157958984375,0.8158822059631348,2.0,2.0,0.7348366379737854,1.0,0.27936550974845886,10.256971112824585,0.5655922293663025,0.5702934946156015,0.41636642813682556,4.466826915740967,0.44971199768272235,0.024483872484203008,0.6939346551895142,4105.346490957768,1,0.0,60.49797770262497,4.496959209442139,0.06218749460075126,1
28.1285875,88.37083750000001,2022-08-18,1.1303059461718332,18.05610119007524,110.52717243849199,314.4684752180422,538.5868750151491,0.3381055608549304,35.860005380376016,31.39365207702673,3616.9515892595573,20.438804715063295,129.37157623943972,0.011345696778664508,252.13770350395095,7.979020118713379,1.1538317203521729,3.0,3.0,0.23872308433055878,1.0,0.2437848001718521,17.27750935474643,0.5066940188407898,0.5390883210662754,0.2941407859325409,8.293971061706543,0.6356846029423399,0.5962438523592825,0.49548923373222353,16279.396683550636,2,0.0,83.6530518642948,3.860466957092285,0.020195520147189314,1
27.0296625,88.8939625,2024-10-04,6.715145879837722,16.808816840648504,115.43616715882919,233.14773963643268,559.1058240037489,1.136570889406178,1.3775505860628732,3.684304172265693,2185.378468659763,29.40152675232013,194.86126494651705,0.009546078512135757,155.39183883653288,6.179234981536865,0.608122706413269,2.0,1.0,0.8712669014930725,1.0,0.2340175360441208,75.55671311596507,0.5027487277984619,0.5461892185123499,0.26669013500213623,5.272367000579834,0.8183210541255966,0.012345128663718837,0.7485067605972291,11457.375700064438,1,0.0,49.238722168038876,6.21571683883667,0.029105661960306208,1
27.7924125,88.5638125,2023-08-23,3.178467762958633,20.499005875417122,128.82031333850196,254.58146641922613,522.7914938361752,0.8705949568048487,12.83283573981491,25.215446404684773,3076.9573583347146,12.661344448078975,99.0531755542923,-0.0005662981363914074,124.00896421940928,7.098865509033203,0.5439214706420898,3.0,1.0,0.6857948899269104,1.0,0.29387855529785156,8.004178190423817,0.512892484664917,0.5355189274775556,0.22182166576385498,3.1548287868499756,0.4300193699113499,0.19621163830035174,0.6743179559707642,6807.77702631264,1,0.0,42.31314564384146,3.9653916358947754,0.04135458262120945,1
27.7754625,88.73586250000001,2022-06-24,4.157356641922907,80.87063781624805,127.61682116446214,319.6410803076859,552.7351214476779,1.8558615362559208,11.672900411139766,20.55873382278938,3658.565277457795,15.450969905886566,95.31002685265855,-0.01312132050395797,316.1222711095313,6.891552448272705,0.3846105635166168,3.0,5.0,0.2642374336719513,1.0,0.27318334579467773,17.723783692546554,0.3760964274406433,0.46725820084447833,0.38928234577178955,8.505626678466797,0.4448136532585146,0.629145074829747,0.5056949734687806,2539.5280164181013,1,0.0,39.9028846387058,4.408442974090576,0.08810033446065546,1
27.1200625,88.50568750000001,2024-10-02,8.187746095917444,48.99683538990122,108.38010194340113,270.4323397037573,583.3315107663509,1.4923542675990318,3.3629843252607055,13.94793391290828,2207.9090124436034,10.498308501497117,14.912292459303387,0.017068414991422046,380.16327063028075,10.124604225158691,0.3846105635166168,2.0,2.0,0.7402036190032959,1.0,0.23833811283111572,36.06617636475945,0.6707550883293152,0.658171509341259,0.18897616863250732,6.618218421936035,0.1250676495358886,0.013295172191555448,0.6960814476013184,18121.97299026431,1,0.0,23.030037131217764,3.6749935150146484,0.01835012076825865,1
27.4675375,88.83118750000001,2019-09-15,1.3718017456981288,73.72522389997197,190.33209075884457,471.3694608223939,767.8867269716717,0.5587578799339842,11.876941301337894,45.79591630779363,3018.0771244763146,23.9695249138655,250.16423175968356,-0.007637878913960273,126.85936347554019,7.10940408706665,0.5439214706420898,2.0,1.0,0.601533055305481,1.0,0.2299710512161255,28.405374191216524,0.6387168765068054,0.7241080165427926,0.5732031464576721,4.100305557250977,0.6011593598958471,0.16708769236767032,0.6406132221221924,9169.342862369447,1,0.0,17.266770308106942,4.469144344329834,0.032900138182068536,1
27.5946625,88.1174125,2018-10-07,2.5754275969413705,11.658618913516534,25.78542863735915,235.26297473031255,688.3437706819957,0.5403828308814049,1.9226983401391513,4.75814549480856,2215.3870908563067,23.30578580085609,357.8033424046582,0.011460543556374544,91.64092102099396,6.4477972984313965,0.3846105635166168,2.0,1.0,0.7544009685516357,1.0,0.3480917811393738,4.0584541437587465,0.445061057806015,0.5712109669019059,0.8055938482284546,4.293482303619385,0.25913688704000115,0.013626172443185343,0.7017603874206544,10609.783998159039,1,0.0,55.3866827967552,5.5828471183776855,0.030275420981124675,1
27.2556625,88.9241875,2018-05-16,3.9347019939160712,10.624109137986778,44.987595284028565,60.319225233482136,97.55170677380762,0.19673509969580358,2.9935081465597477,4.629442796014379,3158.45091004254,28.376577280980886,4.362884411289031,-0.004230568928890866,162.51747463802087,6.221529483795166,0.7692211270332336,2.0,1.0,0.3312409222126007,2.0,0.22800442576408386,50.834923151497506,0.44148164987564087,0.2964537531329217,0.7179695963859558,3.9748222827911377,0.31601974292543444,0.24259642661999942,0.2329671613872051,2217.2939042533517,1,0.0,31.702627671989003,44.242218017578125,0.13362389055038665,1
28.0975125,88.7242375,2018-07-24,8.687094294108887,49.99607057802834,134.27086145588117,286.0650749137157,679.4828947807532,4.636581158578475,5.03504359082563,33.386613348858305,1241.5667119600762,23.252784188855617,58.49246623167335,0.013149506689557968,235.75718683058636,8.752930641174316,1.9230527877807617,2.0,2.0,0.6944154500961304,1.0,0.2946206331253052,9.394781438423598,0.6403380632400513,0.6842884903914515,0.14882953464984894,7.389057159423828,0.3777116005014249,0.0005374641119102745,0.6777661800384522,7439.423140911965,1,0.0,75.31128877517425,3.5728538036346436,0.03811385433106573,1
27.3291125,88.6521625,2023-05-26,5.941924902333445,9.245037631967108,26.09375111889224,60.7928392120942,135.234626476386,0.8899522297730058,0.13256137552967476,1.22697282134939,2890.748410862687,26.307391613334197,319.9597767996247,0.01499054813843761,132.31068729213837,9.711282730102539,0.0,3.0,2.0,0.7759318947792053,1.0,0.25329360365867615,47.96332347123106,0.6119158267974854,0.41610231360624245,0.31320300698280334,6.990612983703613,0.3509061012723157,0.11600289598405349,0.7103727579116822,2275.2070607502214,2,0.0,10.429507608228697,4.712230205535889,0.09522297275151652,1
27.7048375,88.1313625,2020-08-11,6.887263418083962,30.206485566372535,118.08851659779579,326.47875318695,771.7583714215608,3.242028674851072,6.084600146726505,14.255795486696712,2316.193675711206,18.099685006132994,213.58450244846105,0.006756459831051645,104.036059395211,6.723928928375244,0.608122706413269,2.0,2.0,0.4393611550331116,4.0,0.31106555461883545,4.845172102396243,0.5105075240135193,0.6489689004812131,0.667046308517456,6.087686061859131,0.6593753345322894,0.018964848938439503,0.035984028875827793,12197.819037002086,3,0.0,61.165604630672476,0.911234974861145,0.02282284944681762,1
28.0268875,88.1197375,2018-07-02,47.87175877683442,99.64731920774602,184.21569043786414,313.6675783165212,623.3981623307511,14.213313634115336,28.350843562996882,43.973285910519834,4351.990988225185,24.109940569408735,229.9569981011276,-0.013259507602081267,138.09161813820305,6.409669876098633,1.216245412826538,4.0,3.0,0.08375683426856995,1.0,0.3047132194042206,5.806056930568864,0.23799021542072296,0.4170005668706336,0.4908320903778076,7.7320942878723145,0.6787288195206445,0.9447978955459903,0.433502733707428,3741.6274066352503,2,0.0,85.94476279678857,3.979001045227051,0.0662134239118021,1
27.3799625,88.1081125,2018-08-25,4.376978670786043,69.28241744890855,153.24346612879583,291.9070851678258,687.4990061688053,1.3079760749205027,17.724400053635083,50.683951575144214,2010.9241653454287,20.41930753277639,250.15099958097838,0.0022164112284131813,140.82839383409274,8.67320728302002,0.7692211270332336,2.0,2.0,0.8664458394050598,1.0,0.32460492849349976,3.4977549101195287,0.622794508934021,0.6774612373360775,0.8311226963996887,4.111593723297119,0.5617668085708627,0.006939332868630421,0.7465783357620239,6575.966489429872,1,0.0,32.33204686980095,5.92828369140625,0.04435521679966711,1
27.0748625,88.2708625,2023-09-07,0.2817743614422188,32.977059194769176,102.99407678633165,387.17682148013904,678.1060516103677,0.13236809689852821,4.3928494318048115,44.59194075217564,4180.704541614656,14.732049727284585,179.14170294718622,0.007951163158307503,273.7179107379927,8.887385368347168,0.8600153923034668,4.0,2.0,0.1889358013868332,1.0,0.25050199031829834,21.848672004485994,0.46169307827949524,0.5764661817691914,0.2761017680168152,4.646157264709473,0.6636613914786236,0.9062781690307858,0.4755743205547333,3067.704060950076,2,0.0,1.1147157893786477,4.89942741394043,0.07755143087598722,1
27.8941125,88.1615875,2018-09-20,26.24405810565606,105.25600292787118,231.62913190439673,423.54962045007017,777.0504601050899,6.702041783129149,19.78960910391981,47.31247591672141,3021.421677531909,27.03950977765261,25.71528691804116,0.0028970449921326344,134.7756028015956,6.278229236602783,0.2719607353210449,2.0,3.0,0.7054368257522583,1.0,0.3463641405105591,2.5092518453093624,0.5264984965324402,0.66100541594006,0.3683234751224518,6.4454169273376465,0.3251986760421318,0.1686449875245065,0.6821747303009034,1674.601821234619,1,0.0,72.09938684937448,5.9463372230529785,0.11693932253041625,1
27.4166875,88.87536250000001,2020-07-08,25.119078419120505,59.085699444499376,106.93299212416377,235.32125038508227,554.0680724628847,10.623051108934858,5.8115086732202865,20.249046381004764,2924.92338853791,8.994151976878234,275.5259954816176,-0.022476836946974513,239.7668929106053,7.4490485191345215,0.608122706413269,3.0,1.0,0.6444780230522156,1.0,0.24710635840892792,33.115085771309495,0.5590344667434692,0.5776360888861876,0.46671560406684875,2.1471285820007324,0.325860681813106,0.12820519235751926,0.6577912092208863,6527.28706396828,2,0.0,20.892561107516528,4.727091312408447,0.0434945238551443,1
27.7924125,88.4731375,2024-09-16,10.389918229884842,48.13141592685918,108.26693297320678,291.17312317425933,518.0585581206636,3.4549506512923287,11.057740472629968,42.977950281129544,3359.1956700404876,20.359292417784047,34.24200103337921,-0.016983463921129496,134.09212168212701,6.596973419189453,0.8600153923034668,2.0,2.0,0.5664730072021484,1.0,0.40774890780448914,0.5746423637138715,0.3186839520931244,0.41680988630725624,0.3162418007850647,6.119132995605469,0.26954728186929555,0.3847706301367203,0.6265892028808594,5868.656827045067,1,0.0,45.23559021635481,3.5284297466278076,0.046201760381708215,1
27.2895625,88.4475625,2020-05-11,1.469000267792611,5.182608980603153,20.960768519607623,37.178132128854934,97.27162990498897,0.23370700909743503,2.283429601678653,6.800524160349475,3301.2619132371233,3.055265355609687,150.26665428093065,-0.010524912930402933,172.69030411734963,8.536069869995117,0.3846105635166168,3.0,3.0,0.6524779796600342,1.0,0.2608005404472351,27.59574505472367,0.37894150614738464,0.258800430842942,0.20855551958084106,4.630282878875732,0.5010331463580487,0.3401871584496585,0.6609911918640137,4325.484106519929,2,0.0,25.96114255280567,4.835249900817871,0.06007299213740964,1
27.3121625,88.6870375,2021-05-12,3.62627269671187,9.059972525802728,27.587219725408165,55.211706528483454,92.05432282476228,0.817031741251638,3.41437146114491,9.144566042524083,3125.1626711934437,17.940368343814804,336.25882474377,-0.006280848743651159,88.5938014544083,6.733381271362305,0.608122706413269,3.0,2.0,0.6655900478363037,1.0,0.2265489250421524,49.76506643020602,0.4680386185646057,0.3098512728699731,0.6274439096450806,6.008328437805176,0.22049405113145226,0.22279401681302471,0.6662360191345216,6192.8525906103905,2,0.0,12.464183931754336,6.2572021484375,0.04677018340511699,1
27.8828125,88.7219125,2021-06-22,2.7809022087053075,74.32375044436029,174.50364246293196,351.95670131092913,631.0545738032483,1.054672546757202,34.34308004624484,63.75632276412965,3008.3756690778328,41.96061309039634,358.1909088680325,-0.003813915420446064,146.00791307409494,6.405098915100098,0.3846105635166168,2.0,5.0,0.7159036993980408,1.0,0.2964358627796173,9.513905994491337,0.38205936551094055,0.5069749598853748,0.22096660733222961,13.12905502319336,0.46635364337951757,0.16263552578765333,0.6863614797592164,7521.292854736361,2,0.0,51.52154169799096,6.25344705581665,0.04026454743680389,1
27.1906875,88.6870375,2019-08-15,7.289039324063674,32.87206512367501,164.7205756636825,325.4534819548737,659.7436978361075,2.452509368779857,10.364121055140176,14.163604592590202,1713.5423140357693,1.1147219597305964,286.16555553774435,-0.006336239815364126,106.39834460478015,9.545153617858887,0.8600153923034668,1.0,2.0,0.760783314704895,1.0,0.25006964802742004,51.37528875793298,0.6636959910392761,0.6891949764958849,0.6571595072746277,4.4042792320251465,0.19278236040244834,0.002586502230340587,0.704313325881958,15262.631899881153,2,0.0,25.860536329929914,5.224286079406738,0.02254898148752816,1
27.3856125,88.8846625,2019-07-12,38.20007634096868,53.21723188086702,98.4342837691348,338.96003028829756,667.1178763574746,15.067597670738891,0.3811102847224113,14.494085600622078,2847.952995238101,1.5283799241905325,219.2701778218218,-0.012985095845297728,143.13160539709537,9.229438781738281,0.608122706413269,2.0,1.0,0.5505476593971252,1.0,0.25056928396224976,36.47212340362255,0.5750973224639893,0.6394384473758243,0.511880099773407,2.9386472702026367,0.46052444330582576,0.10215648256566957,0.6202190637588502,3815.0971702404586,2,0.0,22.183227918217344,4.08959436416626,0.0653508675105348,1
27.3545375,88.0476625,2018-05-10,3.5692029868967747,6.694540830368513,14.755930609775396,30.465767897194212,67.96546185162714,0.6895024123686269,24.78193741944467,19.229170525673666,2857.04884215936,27.084210928137402,36.02989073706834,-0.020662164351907247,272.0657616765766,6.276303768157959,0.608122706413269,2.0,3.0,0.6257168054580688,1.0,0.2984106242656708,4.723910194428331,0.408121258020401,0.26278551764670605,0.6325848698616028,7.819002151489258,0.34875811658837363,0.10497113832718492,0.6502867221832276,616.5555041891699,1,0.0,32.143381725276015,4.808903217315674,0.18929536090170138,1
27.2019875,88.73353750000001,2021-07-27,5.8021085166219475,45.90890095421157,154.64153133050468,312.8667932890559,627.6081198753441,0.8165263181613033,4.605897017045091,10.386263334020565,1909.3820994330883,1.3921727358277531,41.320236720591424,-0.000809150229759255,63.21599013624311,9.322822570800781,0.7692211270332336,1.0,1.0,0.8278024196624756,1.0,0.24359416961669922,55.79946572986858,0.6620640158653259,0.6733874506046678,0.5236660242080688,1.3117393255233765,0.07771084201038828,0.0049566328668106795,0.7311209678649903,14607.936898081269,2,0.0,25.45244893771556,4.23732328414917,0.022405166592285915,1
27.6426875,88.0127875,2021-06-10,15.305622344204021,64.25284805804804,214.74709765065913,338.3829720616253,377.5613583074884,6.467338963043248,42.07444331894418,54.45367210795736,3111.8112468269187,22.747986248327564,332.403986650033,-0.005154081281044702,154.82365163956482,6.474842071533203,0.8158822059631348,3.0,1.0,0.6671066880226135,1.0,0.2928372919559479,6.676863878293846,0.3251422047615051,0.35585512297453703,0.8214215636253357,4.89353084564209,0.2811964494335778,0.21518286998404537,0.6668426752090455,1946.118285817191,2,0.0,63.02111368019186,6.424768924713135,0.10704681006679935,1
27.2697875,88.1987875,2020-07-21,4.156095418775132,31.989053681908224,177.32725833649405,328.05745871272865,541.0968791112073,2.002174592461652,0.1762209804266558,45.08497084730681,2944.494652829898,13.983867601093111,55.27670779007866,-0.00325602107728676,190.81319553689914,8.605281829833984,1.3598036766052246,2.0,4.0,0.6736213564872742,1.0,0.3517802655696869,3.4204086681671875,0.49376845359802246,0.5324911747546812,0.6388581991195679,7.281982421875,0.26297288190214296,0.135675239807753,0.6694485425949097,3984.0505137926716,1,0.0,18.556228240138736,5.593782901763916,0.06463732055876589,1
27.1341875,88.1360125,2024-09-06,26.030643317273675,46.81086906627431,109.44173675041584,230.32576714363674,550.5842185489247,6.715741954410693,29.569900547477026,80.59665714260545,3391.3999016217545,24.924383832041027,185.9687275480853,0.01733474217489687,319.65411781450985,8.451457977294922,0.8600153923034668,3.0,5.0,0.5173620581626892,1.0,0.2749751806259155,13.40917771239158,0.6034845113754272,0.6026985586719619,0.328154057264328,7.750630855560303,0.7755822980392496,0.41047542934816544,0.6069448232650757,3733.4241368113508,3,0.0,7.92614493774394,4.410158634185791,0.06672393213306782,1
